1,በቤንዚን የሚሠራ ሞተር ነዳጅ ከነዳጅ ጋን (ስልባትዮ) ወደ ካርቡሬተር እንዲተላለፍ የሚያደርገዉ ምንድነው?,ሀ. አየር ማጣሪያ,ለ. ካርቡሬተር,ሐ. የነዳጅ ፖምኘ,መ. ስልባትዮ,,ሐ
666,በራዲያተሩ ውስጥ የሚጨመረው የፀረ ዝገት ኬሚካል በራዲያተሩ ውስጥ ዝገት ተፈጥሮ የውሃ ዝውውሩን እንዳያውክ ይከላከላል፡፡,ሀ) እውነት,ለ) ሀሰት,,,,ሀ
667,የሞተር ዘይትን ፍሳሽ የምናደርገው አንድ እጅ በሆነ ቤንዚንና ሁለት እጅ በሆነ ዘይት መሆን ነዉ፡፡,ሀ) እውነት,ለ) ሀሰት,,,,ሀ
669,በከባድ ተሽከርካሪ ላይ የጐማ የንፋስ መጠንን መለካት የሚቻለዉ ጐማውን በሌባ ጐማ መታ መታ በማድረግ ነው፡፡,ሀ) እውነት,ለ) ሀሰት,,,,ለ
670,ተሽከርካሪ ከመንቀሳቀሱ በፊት የነዳጅ ፔዳሉን ሙሉ በመርገጥና በመልቀቅ በአግባቡ ወደ ቦታው የሚመለስ መሆኑን ማረጋገጥ ያስፈልጋል፡፡,ሀ) እውነት,ለ) ሀሰት,,,,ለ
671,እስፖኪዮ የተሽከርካሪውን የጐንና የጐን እንቅስቃሴ ለመቆጣጠር የሚያገለግል መሳሪያ ነው፡፡,ሀ) እውነት,ለ) ሀሰት,,,,ሀ
672,በጉዞ ላይ የጐማ ብሎን ቶሎ ቶሎ እንዳይላላ ከጉዞ በፊት ከመጠን በላይ ማጥበቅ ይኖርብናል፡፡,ሀ) እውነት,ለ) ሀሰት,,,,ሀ
673,የተሽከርካሪን ንፅህና መጠበቅ የተሽከርካሪውን እድሜ ያራዝማል፡፡,ሀ. እውነት,ሀ. ሀሰት,,,,ለ
696,አንድ አሽከርካሪ የተሽከርካሪው ፍሬን ሸራ ሲበላ መቀየር አለበት፡፡,ሀ. እውነት,ለ. ሀሰት,,,,መ
697,የተሽከርካሪ ሞተር የዘይት ፈሣሽ ከሌለው በየጊዜው የሞተር ዘይት መጠን መፈተሽ አያስፈልግም,ሀ. እውነት,ለ. ሐሰት,,,,ለ
698,በተሽከርካሪ ላይ የሚገኝን ባትሪ በማንኛውም ነገር መሸፈን ተገቢ አይደለም፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
699,ንፋስ በጐደለው ጐማ ማሽከርከር ለተሽከርካሪው ፍጥነት መቀነስ ምክንያት ይሆናል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
700,የተሽከርካሪ ጐማ ንፋስ ከመጠን በላይ ከሞላ እየነጠረ ለጉዞ አስቸጋሪ ይሆናል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
701,የዲፈረንሻል ዘይትና የካምቢዮ ዘይት መጉደሉን በየቀኑ ማየት ተገቢ ነው፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
702,ተሸከርካሪው ቆሞ ባለበት ሰዓት ላይ የዳሽ ቦርድ መቆጣጠሪያ መሣሪያዎችን መፈተሸ ይገባል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
703,መብራቶችን አስቀድሞ መፈተሸ በጉዞ ላይ ከሚያጋጥም ችግር ያድናል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
704,የተሸከርካሪን ፍጥነት መቆጣጠር የሥራ ላይ ሁኔታ በመባል ይጠራል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
705,ቆሞ ያደረ ተሸከርካሪን ከማስነሳት በፊት አጎንብሶ ከስር የተሸከርካሪውን የታችኛው ክፍል መመልከት ያስፈልጋል,ሀ. እውነት,ለ. ሀሰት,,,,ለ
706,አንድ ተሽከርካሪ ለረጅም ሰዓት ከሠራ በኋላ በቀጥታ ከቆመበት ወዲያው ቁልፍን ማጥፋት ምንም ችግር አያስከትልም፡፡,ሀ. እውነት፣,ለ. ሀሰት፣,,,,ሀ
715,ፀሐያማና ሞቃታማ በሆነ የአየር ሁኔታ ውስጥ ስናሽከርከር በየ 2 /ሁለት/ ሰዓት ጉዞ ወይም በ150 ኪ.ሜ ጉዞ ልዩነት የጐማውን ሙቀት መጨመሩን ማየትና ከጨመረ እስኪቀዘቅዝ ተሽከርካሪውን ማቆም ያስፈልጋል፡፡,ሀ. ሀሰት,ለ. እውነት,,,,መ
716,ሐያማና ሞቃት በሆነ የአየር ሁኔታ ውስጥ ስናሽከረክር የሞተር ቺንጋና የራዲያተር ቱቦ በሙቀት ምክንያት የመላላት፣ የመለጠጥ፣ የመተጣጠፍና የመቀደድ ባህሪ ማሳየታቸውን መከታተል ይገባል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
717,ሞተር በቂ ውሀና ዘይት ያለው መሆኑን ዘወትር በተገቢ ሰዓት መከታተል ይገባል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
718,ሞተር በሞቀ ወቅት የውሀና የዘይት መጠን ማየት ይቻላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
435,ምልክቶችን ማክበር የሙያ ሥነምግባር ጉድለት ነው,ሀ/ እውነት,ለ/ ሀሰት,,,,
436,የራስን ፍላጐት ብቻ መጠበቅ የአሽከርካሪዎች አላስፈላጊ ባህሪ ነው,ሀ/ እውነት,ለ/ ሀሰት,,,,
437,አለመረጋጋት ለአሽከርካሪዎች ያልተፈቀደ ባህሪ ነው,ሀ/ እውነት,ለ/ ሀሰት,,,,
438,አልኮል ጠጥቶ ማሽከርከር የውሳኔ አሰጣጥን ያዛባል,ሀ/ እውነት,ለ/ ሀሰት,,,,
439,በድብርት ውስጥ ሆኖ ማሽከርከር ለአደጋ ያጋልጣል,ሀ/ እውነት,ለ/ ሀሰት,,,,
440,ራስን ዝቅ አድርጐ የማየት ስሜት ከአላስፈላጊ ባህሪያት አንዱ ነው,ሀ/ እውነት,ለ/ ሀሰት,,,,
441,የተሳሳተ የማሽከርከር ሂደት የሚከተሉ አሽከርካሪዎች የባህሪ ችግር ያለባቸው አሽከርካሪዎች ናቸው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,
442,ለማሽከርከር ፍላጐትና ተነሳሽነት ያስፈልጋል,ሀ/ እውነት,ለ/ ሀሰት,,,,
443,አለመረጋጋት ቅንነት የጐደለው የማሽከርከር ባህሪ ነው,ሀ/ እውነት,ለ/ ሀሰት,,,,
444,መሪን እየወላወሉ ማሽከርከር የተሳሳተ የማሽከርከር ሂደት ነው?,ሀ/ እውነት,ለ/ ሀሰት,,,,
445,አንድ አሽከርካሪ አካላዊ ቅልጥፍናዉ የቀነሰ ከሆነ ለአደጋ የመጋለጥ እድል ይኖረዋል,ሀ/ እውነት,ለ/ ሀሰት,,,,
446,የአእምሮ ንቁነት የስራ ላይ ደህነት ጥንቃቄን የተሻለ ያደርጋል,ሀ/ እውነት,ለ/ ሐሰት,,,,
447,አንድ አሽከርካሪ ካለዕረፍት ከ4 ሰዓት በላይ ቢያሽከረክር የደህነንት ጥንቃቄ መጓደልን አያሳይም,ሀ/ እውነት,ለ/ ሐሰት,,,,
448,የአንድ አሽከርካሪ አለመረጋጋት አደጋን ይጋብዛል,ሀ/ እውነት,ለ/ ሀሰት,,,,
449,በተሽከርካሪ የቴክኒክ ጉድለት ምክንያት አደጋ እንዳይደርስ መከላከል የአሽከርካሪዎች ሀላፊነት ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,
